fecha_info,codigo_entidad,nombre_entidad,sector,tipo_persona,tipo_segmento,deudores_total,deudores_irregulares,pct_irregular_cantidad,credito_total_miles_pesos,credito_irregular_miles_pesos,pct_irregular_monto,registros_situacion_1,registros_situacion_2,registros_situacion_3,registros_situacion_4,registros_situacion_5,registros_situacion_11
202604,55156,UNIGESTION SA,No Financiero,total,Total,5863,1285,21.92,4261519.0,612378.0,14.37,4578,246,217,318,504,0
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,empresa,Empresas,62,25,40.32,5144282.0,2651577.0,51.54,37,4,2,17,2,0
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,persona_fisica,Familias,242,60,24.79,8106076.0,1766332.0,21.79,182,21,8,16,15,0
202604,55158,San Cristóbal Bienes Raíces S.A.,No Financiero,total,Total,304,85,27.96,13250358.0,4417909.0,33.34,219,25,10,33,17,0
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,persona_fisica,Familias,554,306,55.23,613599.0,318128.0,51.85,248,71,32,23,180,0
202604,55160,"Arrayanes Cooperativa de Vivienda, Crédito y Consumo",No Financiero,total,Total,554,306,55.23,613599.0,318128.0,51.85,248,71,32,23,180,0
202604,55162,Aquiprestamos.com S.A.,No Financiero,persona_fisica,Familias,1036,926,89.38,34965.0,27565.0,78.84,110,5,4,2,915,0
202604,55162,Aquiprestamos.com S.A.,No Financiero,total,Total,1036,926,89.38,34965.0,27565.0,78.84,110,5,4,2,915,0
202604,55166,Waynicoin S.A.,No Financiero,persona_fisica,Familias,67087,51077,76.14,63585569.0,52954299.0,83.28,16010,4547,4828,11569,30133,0
202604,55166,Waynicoin S.A.,No Financiero,total,Total,67087,51077,76.14,63585569.0,52954299.0,83.28,16010,4547,4828,11569,30133,0
202604,55170,"Cooperativa de Viv., Cred. y Con. Amigal Ltda.",No Financiero,empresa,Empresas,9,0,0.00,2288725.0,0.0,0.00,9,0,0,0,0,0
202604,55170,"Cooperativa de Viv., Cred. y Con. Amigal Ltda.",No Financiero,persona_fisica,Familias,2,1,50.00,379942.0,271626.0,71.49,1,0,0,0,1,0
202604,55170,"Cooperativa de Viv., Cred. y Con. Amigal Ltda.",No Financiero,total,Total,11,1,9.09,2668667.0,271626.0,10.18,10,0,0,0,1,0
202604,55175,"Cooperativa Interamericana de Credito, Vivienda y Consumo Limitada",No Financiero,empresa,Empresas,21,2,9.52,1059256.0,7245.0,0.68,19,0,0,2,0,0
202604,55175,"Cooperativa Interamericana de Credito, Vivienda y Consumo Limitada",No Financiero,persona_fisica,Familias,5,0,0.00,141647.0,0.0,0.00,5,0,0,0,0,0
202604,55175,"Cooperativa Interamericana de Credito, Vivienda y Consumo Limitada",No Financiero,total,Total,26,2,7.69,1200903.0,7245.0,0.60,24,0,0,2,0,0
202604,55176,Trend Capital S.A.,No Financiero,empresa,Empresas,112,24,21.43,22963934.0,1783023.0,7.76,88,5,11,3,5,0
202604,55176,Trend Capital S.A.,No Financiero,persona_fisica,Familias,9,2,22.22,209358.0,91507.0,43.71,7,0,0,1,1,0
202604,55176,Trend Capital S.A.,No Financiero,total,Total,121,26,21.49,23173292.0,1874530.0,8.09,95,5,11,4,6,0
202604,55177,"Catalinas Cooperativa de Crédito, Consumo y Vivienda Ltda.",No Financiero,empresa,Empresas,35,10,28.57,12438927.0,959364.0,7.71,25,1,4,1,4,0
202604,55177,"Catalinas Cooperativa de Crédito, Consumo y Vivienda Ltda.",No Financiero,persona_fisica,Familias,3,0,0.00,39873.0,0.0,0.00,3,0,0,0,0,0
202604,55177,"Catalinas Cooperativa de Crédito, Consumo y Vivienda Ltda.",No Financiero,total,Total,38,10,26.32,12478800.0,959364.0,7.69,28,1,4,1,4,0
202604,55178,Cooperativa de Crédito y Vivienda Unicred Ltda.,No Financiero,empresa,Empresas,72,11,15.28,30019612.0,1106559.0,3.69,61,0,2,3,6,0
202604,55178,Cooperativa de Crédito y Vivienda Unicred Ltda.,No Financiero,persona_fisica,Familias,3,0,0.00,31560.0,0.0,0.00,3,0,0,0,0,0
202604,55178,Cooperativa de Crédito y Vivienda Unicred Ltda.,No Financiero,total,Total,75,11,14.67,30051172.0,1106559.0,3.68,64,0,2,3,6,0
202604,55183,"Nobel Cooperativa de Crédito, Vivienda y Servicio de Transporte Ltda.",No Financiero,empresa,Empresas,13,1,7.69,1577605.0,8841.0,0.56,12,0,0,1,0,0
202604,55183,"Nobel Cooperativa de Crédito, Vivienda y Servicio de Transporte Ltda.",No Financiero,total,Total,13,1,7.69,1577605.0,8841.0,0.56,12,0,0,1,0,0
202604,55188,"Cooperativa de Vivienda, Crédito y Consumo del Litoral Ltda",No Financiero,empresa,Empresas,10,4,40.00,1364503.0,252173.0,18.48,6,0,1,1,2,0
202604,55188,"Cooperativa de Vivienda, Crédito y Consumo del Litoral Ltda",No Financiero,persona_fisica,Familias,1,0,0.00,82903.0,0.0,0.00,1,0,0,0,0,0
202604,55188,"Cooperativa de Vivienda, Crédito y Consumo del Litoral Ltda",No Financiero,total,Total,11,4,36.36,1447406.0,252173.0,17.42,7,0,1,1,2,0
202604,55189,Compañía General de Finanzas S.A.,No Financiero,empresa,Empresas,26,11,42.31,6019643.0,466746.0,7.75,15,0,2,1,8,0
202604,55189,Compañía General de Finanzas S.A.,No Financiero,persona_fisica,Familias,2,0,0.00,23737.0,0.0,0.00,2,0,0,0,0,0
202604,55189,Compañía General de Finanzas S.A.,No Financiero,total,Total,28,11,39.29,6043380.0,466746.0,7.72,17,0,2,1,8,0
202604,55190,Gestisur Cooperativa de crédito y vivienda Ltda,No Financiero,empresa,Empresas,12,0,0.00,1406183.0,0.0,0.00,12,0,0,0,0,0
202604,55190,Gestisur Cooperativa de crédito y vivienda Ltda,No Financiero,persona_fisica,Familias,7,0,0.00,55473.0,0.0,0.00,7,0,0,0,0,0
202604,55190,Gestisur Cooperativa de crédito y vivienda Ltda,No Financiero,total,Total,19,0,0.00,1461656.0,0.0,0.00,19,0,0,0,0,0
202604,55192,G Y F Factoring S.A.,No Financiero,empresa,Empresas,21,0,0.00,61620.0,0.0,0.00,21,0,0,0,0,0
202604,55192,G Y F Factoring S.A.,No Financiero,persona_fisica,Familias,12,0,0.00,35631.0,0.0,0.00,12,0,0,0,0,0
202604,55192,G Y F Factoring S.A.,No Financiero,total,Total,33,0,0.00,97251.0,0.0,0.00,33,0,0,0,0,0
202604,55194,Policredito Coop. Limitada de Crédito y Vivienda.,No Financiero,empresa,Empresas,30,6,20.00,264411.0,760.0,0.29,24,0,0,0,6,0
202604,55194,Policredito Coop. Limitada de Crédito y Vivienda.,No Financiero,persona_fisica,Familias,7,0,0.00,37811.0,0.0,0.00,7,0,0,0,0,0
202604,55194,Policredito Coop. Limitada de Crédito y Vivienda.,No Financiero,total,Total,37,6,16.22,302222.0,760.0,0.25,31,0,0,0,6,0
202604,55195,Libertador Factoring S.A.,No Financiero,empresa,Empresas,35,17,48.57,6933323.0,393220.0,5.67,18,2,1,0,14,0
202604,55195,Libertador Factoring S.A.,No Financiero,persona_fisica,Familias,1,0,0.00,15159.0,0.0,0.00,1,0,0,0,0,0
202604,55195,Libertador Factoring S.A.,No Financiero,total,Total,36,17,47.22,6948482.0,393220.0,5.66,19,2,1,0,14,0
202604,55196,Cooperativa Concred de crédito y vivienda Ltda.,No Financiero,empresa,Empresas,31,1,3.23,1371667.0,88.0,0.01,30,0,1,0,0,0
202604,55196,Cooperativa Concred de crédito y vivienda Ltda.,No Financiero,persona_fisica,Familias,5,0,0.00,58164.0,0.0,0.00,5,0,0,0,0,0
202604,55196,Cooperativa Concred de crédito y vivienda Ltda.,No Financiero,total,Total,36,1,2.78,1429831.0,88.0,0.01,35,0,1,0,0,0
202604,55197,"Invercoop Cooperativa de Crédito, Consumo y Vivienda Limitada",No Financiero,empresa,Empresas,27,5,18.52,2895602.0,413899.0,14.29,22,0,1,0,4,0
202604,55197,"Invercoop Cooperativa de Crédito, Consumo y Vivienda Limitada",No Financiero,persona_fisica,Familias,8,3,37.50,1073564.0,369338.0,34.40,5,0,1,0,2,0
202604,55197,"Invercoop Cooperativa de Crédito, Consumo y Vivienda Limitada",No Financiero,total,Total,35,8,22.86,3969166.0,783237.0,19.73,27,0,2,0,6,0
202604,55198,Cooperativa de Vivienda Crédito y Consumo Concepción Limitada,No Financiero,empresa,Empresas,57,8,14.04,1726713.0,107736.0,6.24,49,0,4,1,3,0
202604,55198,Cooperativa de Vivienda Crédito y Consumo Concepción Limitada,No Financiero,persona_fisica,Familias,205,0,0.00,18501.0,0.0,0.00,205,0,0,0,0,0
202604,55198,Cooperativa de Vivienda Crédito y Consumo Concepción Limitada,No Financiero,total,Total,262,8,3.05,1745214.0,107736.0,6.17,254,0,4,1,3,0
202604,55200,"Cooperativa de Vivienda, Crédito y Consumo para el Desarrollo Ltda (CO",No Financiero,empresa,Empresas,6,5,83.33,292171.0,285031.0,97.56,1,0,0,4,1,0
202604,55200,"Cooperativa de Vivienda, Crédito y Consumo para el Desarrollo Ltda (CO",No Financiero,persona_fisica,Familias,3,2,66.67,22924.0,22769.0,99.32,1,0,0,2,0,0
202604,55200,"Cooperativa de Vivienda, Crédito y Consumo para el Desarrollo Ltda (CO",No Financiero,total,Total,9,7,77.78,315095.0,307800.0,97.68,2,0,0,6,1,0
202604,55201,Credit & Investment SRL,No Financiero,persona_fisica,Familias,165,86,52.12,294514.0,121201.0,41.15,79,12,21,12,41,0
202604,55201,Credit & Investment SRL,No Financiero,total,Total,165,86,52.12,294514.0,121201.0,41.15,79,12,21,12,41,0
202604,55202,Depsa Valores S.A.,No Financiero,empresa,Empresas,66,11,16.67,8227350.0,334626.0,4.07,55,2,5,3,1,0
202604,55202,Depsa Valores S.A.,No Financiero,persona_fisica,Familias,9,0,0.00,174219.0,0.0,0.00,9,0,0,0,0,0
202604,55202,Depsa Valores S.A.,No Financiero,total,Total,75,11,14.67,8401569.0,334626.0,3.98,64,2,5,3,1,0
202604,55204,Development Corp S.A.,No Financiero,empresa,Empresas,29,9,31.03,2580619.0,142770.0,5.53,20,0,2,0,7,0
202604,55204,Development Corp S.A.,No Financiero,persona_fisica,Familias,2,0,0.00,35362.0,0.0,0.00,2,0,0,0,0,0
202604,55204,Development Corp S.A.,No Financiero,total,Total,31,9,29.03,2615981.0,142770.0,5.46,22,0,2,0,7,0
202604,55207,Mills Capital S.A.,No Financiero,empresa,Empresas,20,17,85.00,808123.0,193942.0,24.00,3,2,0,0,15,0
202604,55207,Mills Capital S.A.,No Financiero,persona_fisica,Familias,4,4,100.00,2555.0,2555.0,100.00,0,0,0,0,4,0
202604,55207,Mills Capital S.A.,No Financiero,total,Total,24,21,87.50,810678.0,196497.0,24.24,3,2,0,0,19,0
202604,55208,GS Negocios S.A.,No Financiero,empresa,Empresas,15,9,60.00,2873792.0,1327398.0,46.19,6,0,1,1,7,0
202604,55208,GS Negocios S.A.,No Financiero,total,Total,15,9,60.00,2873792.0,1327398.0,46.19,6,0,1,1,7,0
202604,55213,Multiplycard S.A.,No Financiero,persona_fisica,Familias,35248,19371,54.96,17494386.0,9899874.0,56.59,15877,1720,2148,3529,11974,0
202604,55213,Multiplycard S.A.,No Financiero,total,Total,35248,19371,54.96,17494386.0,9899874.0,56.59,15877,1720,2148,3529,11974,0
202604,55214,Credinegocios Moscasil S.A.,No Financiero,persona_fisica,Familias,707,415,58.70,917159.0,382290.0,41.68,292,74,8,0,333,0
202604,55214,Credinegocios Moscasil S.A.,No Financiero,total,Total,707,415,58.70,917159.0,382290.0,41.68,292,74,8,0,333,0
202604,55219,Cooperativa de Vivienda Crédito y Consumo La Integradora Limitada,No Financiero,persona_fisica,Familias,9817,2172,22.12,950384.0,455728.0,47.95,7645,146,117,171,1738,0
202604,55219,Cooperativa de Vivienda Crédito y Consumo La Integradora Limitada,No Financiero,total,Total,9817,2172,22.12,950384.0,455728.0,47.95,7645,146,117,171,1738,0
202604,55222,BFA Inversiones y Finanzas S.A.,No Financiero,empresa,Empresas,5,0,0.00,67641.0,0.0,0.00,5,0,0,0,0,0
202604,55222,BFA Inversiones y Finanzas S.A.,No Financiero,persona_fisica,Familias,39,15,38.46,132019.0,59565.0,45.12,24,1,0,4,10,0
202604,55222,BFA Inversiones y Finanzas S.A.,No Financiero,total,Total,44,15,34.09,199660.0,59565.0,29.83,29,1,0,4,10,0
202604,55225,EXI S.A.,No Financiero,persona_fisica,Familias,41904,41904,100.00,16473749.0,16473749.0,100.00,0,0,974,6343,34587,0
202604,55225,EXI S.A.,No Financiero,total,Total,41904,41904,100.00,16473749.0,16473749.0,100.00,0,0,974,6343,34587,0
202604,55226,MSM Leasing S.A.,No Financiero,empresa,Empresas,8,1,12.50,1069530.0,45167.0,4.22,7,0,1,0,0,0
202604,55226,MSM Leasing S.A.,No Financiero,persona_fisica,Familias,5,1,20.00,143540.0,36076.0,25.13,4,0,1,0,0,0
202604,55226,MSM Leasing S.A.,No Financiero,total,Total,13,2,15.38,1213070.0,81243.0,6.70,11,0,2,0,0,0
202604,55227,Mutual Federada 25 de junio SPR,No Financiero,empresa,Empresas,64,14,21.88,2997782.0,643177.0,21.46,50,1,2,5,6,0
202604,55227,Mutual Federada 25 de junio SPR,No Financiero,persona_fisica,Familias,2519,269,10.68,6875296.0,706855.0,10.28,2250,69,51,12,137,0
202604,55227,Mutual Federada 25 de junio SPR,No Financiero,total,Total,2583,283,10.96,9873078.0,1350032.0,13.67,2300,70,53,17,143,0
202604,55234,"1° de Julio Cooperativa de Vivienda, Crédito y Consumo Ltda",No Financiero,persona_fisica,Familias,1,1,100.00,96.0,96.0,100.00,0,0,0,0,1,0
202604,55234,"1° de Julio Cooperativa de Vivienda, Crédito y Consumo Ltda",No Financiero,total,Total,1,1,100.00,96.0,96.0,100.00,0,0,0,0,1,0
202604,55235,Valerza S.A.,No Financiero,empresa,Empresas,2,2,100.00,91202.0,91202.0,100.00,0,0,0,0,2,0
202604,55235,Valerza S.A.,No Financiero,persona_fisica,Familias,1287,342,26.57,2319284.0,155350.0,6.70,945,21,80,48,193,0
202604,55235,Valerza S.A.,No Financiero,total,Total,1289,344,26.69,2410486.0,246552.0,10.23,945,21,80,48,195,0
202604,55241,Joamar S.A.,No Financiero,empresa,Empresas,11,1,9.09,3182340.0,59000.0,1.85,10,0,1,0,0,0
202604,55241,Joamar S.A.,No Financiero,persona_fisica,Familias,1,0,0.00,29917.0,0.0,0.00,1,0,0,0,0,0
202604,55241,Joamar S.A.,No Financiero,total,Total,12,1,8.33,3212257.0,59000.0,1.84,11,0,1,0,0,0
202604,55242,MG-Group S.A.,No Financiero,persona_fisica,Familias,7228,3077,42.57,17197711.0,6627716.0,38.54,4151,619,382,675,1401,0
202604,55242,MG-Group S.A.,No Financiero,total,Total,7228,3077,42.57,17197711.0,6627716.0,38.54,4151,619,382,675,1401,0
202604,55244,"Mutual del agro, la industria y el comercio de Santa Fe",No Financiero,empresa,Empresas,183,20,10.93,24834633.0,2075416.0,8.36,163,4,2,7,7,0
202604,55244,"Mutual del agro, la industria y el comercio de Santa Fe",No Financiero,persona_fisica,Familias,14163,5347,37.75,26854179.0,7295328.0,27.17,8816,976,1109,1315,1947,0
202604,55244,"Mutual del agro, la industria y el comercio de Santa Fe",No Financiero,total,Total,14346,5367,37.41,51688812.0,9370744.0,18.13,8979,980,1111,1322,1954,0
202604,55251,BR CAPITAL S.A.,No Financiero,empresa,Empresas,24,7,29.17,7602115.0,1258302.0,16.55,17,1,2,1,3,0
202604,55251,BR CAPITAL S.A.,No Financiero,persona_fisica,Familias,6,3,50.00,1302749.0,386141.0,29.64,3,0,0,1,2,0
202604,55251,BR CAPITAL S.A.,No Financiero,total,Total,30,10,33.33,8904864.0,1644443.0,18.47,20,1,2,2,5,0
202604,55255,DINEFA S.R.L.,No Financiero,persona_fisica,Familias,171,92,53.80,34228.0,18238.0,53.28,79,4,4,7,77,0
202604,55255,DINEFA S.R.L.,No Financiero,total,Total,171,92,53.80,34228.0,18238.0,53.28,79,4,4,7,77,0
202604,55256,MSA CREDITOS S.A.,No Financiero,persona_fisica,Familias,2729,2728,99.96,1114816.0,1114771.0,100.00,1,3,0,2,2723,0
202604,55256,MSA CREDITOS S.A.,No Financiero,total,Total,2729,2728,99.96,1114816.0,1114771.0,100.00,1,3,0,2,2723,0
202604,55265,CRE-DIN S. A.,No Financiero,persona_fisica,Familias,1514,1514,100.00,128603.0,128603.0,100.00,0,0,0,0,1514,0
202604,55265,CRE-DIN S. A.,No Financiero,total,Total,1514,1514,100.00,128603.0,128603.0,100.00,0,0,0,0,1514,0
202604,55266,CRÉDITO DEL VALLE S.A.,No Financiero,persona_fisica,Familias,511,511,100.00,68810.0,68810.0,100.00,0,0,0,0,511,0
202604,55266,CRÉDITO DEL VALLE S.A.,No Financiero,total,Total,511,511,100.00,68810.0,68810.0,100.00,0,0,0,0,511,0
202604,55267,ACUATRO S.A.,No Financiero,persona_fisica,Familias,319,319,100.00,29194.0,29194.0,100.00,0,0,0,0,319,0
202604,55267,ACUATRO S.A.,No Financiero,total,Total,319,319,100.00,29194.0,29194.0,100.00,0,0,0,0,319,0
202604,55273,INSIGHT GROUP SA,No Financiero,empresa,Empresas,6,2,33.33,118670.0,35166.0,29.63,4,0,0,0,2,0
202604,55273,INSIGHT GROUP SA,No Financiero,persona_fisica,Familias,227,24,10.57,418198.0,4145.0,0.99,203,0,0,5,19,0
202604,55273,INSIGHT GROUP SA,No Financiero,total,Total,233,26,11.16,536868.0,39311.0,7.32,207,0,0,5,21,0
202604,55282,MINS LFE SAS,No Financiero,persona_fisica,Familias,52794,46871,88.78,34740980.0,32399698.0,93.26,5923,2303,2836,12974,28758,0
202604,55282,MINS LFE SAS,No Financiero,total,Total,52794,46871,88.78,34740980.0,32399698.0,93.26,5923,2303,2836,12974,28758,0
202604,55283,S&S SOLUTIONS SA,No Financiero,empresa,Empresas,62,59,95.16,383711.0,340573.0,88.76,3,9,27,23,0,0
202604,55283,S&S SOLUTIONS SA,No Financiero,persona_fisica,Familias,120,114,95.00,275677.0,237503.0,86.15,6,16,38,60,0,0
202604,55283,S&S SOLUTIONS SA,No Financiero,total,Total,182,173,95.05,659388.0,578076.0,87.67,9,25,65,83,0,0
202604,55287,COBRO FACIL SRL,No Financiero,persona_fisica,Familias,1450,883,60.90,427116.0,229135.0,53.65,567,177,133,154,419,0
202604,55287,COBRO FACIL SRL,No Financiero,total,Total,1450,883,60.90,427116.0,229135.0,53.65,567,177,133,154,419,0
202604,55292,TRANSCON S.A.U.,No Financiero,persona_fisica,Familias,6,6,100.00,904.0,904.0,100.00,0,0,1,1,4,0
202604,55292,TRANSCON S.A.U.,No Financiero,total,Total,6,6,100.00,904.0,904.0,100.00,0,0,1,1,4,0
202604,55294,CREDITECH SA,No Financiero,persona_fisica,Familias,80859,36592,45.25,137743909.0,68000270.0,49.37,44267,6258,6760,12114,11460,0
202604,55294,CREDITECH SA,No Financiero,total,Total,80859,36592,45.25,137743909.0,68000270.0,49.37,44267,6258,6760,12114,11460,0
202604,55295,CREDITAM LIMITADA S.A.,No Financiero,persona_fisica,Familias,888,527,59.35,976689.0,220380.0,22.56,361,0,30,497,0,0
202604,55295,CREDITAM LIMITADA S.A.,No Financiero,total,Total,888,527,59.35,976689.0,220380.0,22.56,361,0,30,497,0,0
202604,55296,SANTANDER CONSUMER SA,No Financiero,empresa,Empresas,7,0,0.00,926374.0,0.0,0.00,7,0,0,0,0,0
202604,55296,SANTANDER CONSUMER SA,No Financiero,persona_fisica,Familias,271317,140371,51.74,214424428.0,119748577.0,55.85,130946,23642,29720,40986,46023,0
202604,55296,SANTANDER CONSUMER SA,No Financiero,total,Total,271324,140371,51.74,215350802.0,119748577.0,55.61,130953,23642,29720,40986,46023,0
202604,55298,ESPACIO DIGITAL S.A,No Financiero,persona_fisica,Familias,49993,39448,78.91,26782250.0,18858950.0,70.42,10545,2034,3036,9572,24806,0
202604,55298,ESPACIO DIGITAL S.A,No Financiero,total,Total,49993,39448,78.91,26782250.0,18858950.0,70.42,10545,2034,3036,9572,24806,0
202604,55300,Buenos Aires Creditos SA,No Financiero,persona_fisica,Familias,237,224,94.51,37512.0,35678.0,95.11,13,12,6,10,196,0
202604,55300,Buenos Aires Creditos SA,No Financiero,total,Total,237,224,94.51,37512.0,35678.0,95.11,13,12,6,10,196,0
202604,55301,CRESCENS S.A,No Financiero,empresa,Empresas,61,12,19.67,8280429.0,5500205.0,66.42,49,5,3,2,2,0
202604,55301,CRESCENS S.A,No Financiero,persona_fisica,Familias,813,12,1.48,5440208.0,155409.0,2.86,801,3,1,4,4,0
202604,55301,CRESCENS S.A,No Financiero,total,Total,874,24,2.75,13720637.0,5655614.0,41.22,850,8,4,6,6,0
202604,55302,TRAYECTORIA LEASING S.A.U.,No Financiero,empresa,Empresas,14,2,14.29,1015484.0,72967.0,7.19,12,1,0,0,1,0
202604,55302,TRAYECTORIA LEASING S.A.U.,No Financiero,persona_fisica,Familias,1,0,0.00,24768.0,0.0,0.00,1,0,0,0,0,0
202604,55302,TRAYECTORIA LEASING S.A.U.,No Financiero,total,Total,15,2,13.33,1040252.0,72967.0,7.01,13,1,0,0,1,0
202604,55304,TU ADELANTO SA,No Financiero,persona_fisica,Familias,654,605,92.51,252835.0,233815.0,92.48,49,33,60,138,374,0
202604,55304,TU ADELANTO SA,No Financiero,total,Total,654,605,92.51,252835.0,233815.0,92.48,49,33,60,138,374,0
202604,55307,RED DE PRESTAMOS SA,No Financiero,persona_fisica,Familias,515,81,15.73,386218.0,34572.0,8.95,434,7,6,14,54,0
202604,55307,RED DE PRESTAMOS SA,No Financiero,total,Total,515,81,15.73,386218.0,34572.0,8.95,434,7,6,14,54,0
202604,55309,MUTUAL DEL PERSONAL DEL MINISTERIO DE EDUCACION Y JUSTICIA DE LA NACIO,No Financiero,persona_fisica,Familias,788,311,39.47,282023.0,135486.0,48.04,477,22,54,87,148,0
202604,55309,MUTUAL DEL PERSONAL DEL MINISTERIO DE EDUCACION Y JUSTICIA DE LA NACIO,No Financiero,total,Total,788,311,39.47,282023.0,135486.0,48.04,477,22,54,87,148,0
202604,55312,ABAN DIGITAL S.A.,No Financiero,persona_fisica,Familias,27244,19612,71.99,10683857.0,9630837.0,90.14,7632,2057,2994,5352,9209,0
202604,55312,ABAN DIGITAL S.A.,No Financiero,total,Total,27244,19612,71.99,10683857.0,9630837.0,90.14,7632,2057,2994,5352,9209,0
202604,55313,MICODEMO S.A.,No Financiero,persona_fisica,Familias,26,25,96.15,3279.0,3246.0,98.99,1,8,3,6,8,0
202604,55313,MICODEMO S.A.,No Financiero,total,Total,26,25,96.15,3279.0,3246.0,98.99,1,8,3,6,8,0
202604,55315,FINANCRED SA,No Financiero,persona_fisica,Familias,3295,1354,41.09,1442119.0,687907.0,47.70,1941,330,194,307,523,0
202604,55315,FINANCRED SA,No Financiero,total,Total,3295,1354,41.09,1442119.0,687907.0,47.70,1941,330,194,307,523,0
202604,55316,KALIMA S.A.,No Financiero,persona_fisica,Familias,80,80,100.00,12299.0,12299.0,100.00,0,0,0,0,80,0
202604,55316,KALIMA S.A.,No Financiero,total,Total,80,80,100.00,12299.0,12299.0,100.00,0,0,0,0,80,0
202604,55317,BARSATEX S.A.,No Financiero,persona_fisica,Familias,48358,45970,95.06,10583752.0,10110732.0,95.53,2388,2932,3345,6108,33585,0
202604,55317,BARSATEX S.A.,No Financiero,total,Total,48358,45970,95.06,10583752.0,10110732.0,95.53,2388,2932,3345,6108,33585,0
202604,55318,DLL LEASING ARGENTINA S.A.,No Financiero,empresa,Empresas,1,0,0.00,101656.0,0.0,0.00,1,0,0,0,0,0
202604,55318,DLL LEASING ARGENTINA S.A.,No Financiero,persona_fisica,Familias,2,1,50.00,239979.0,224879.0,93.71,1,0,0,0,1,0
202604,55318,DLL LEASING ARGENTINA S.A.,No Financiero,total,Total,3,1,33.33,341635.0,224879.0,65.82,2,0,0,0,1,0
202604,55320,POTSDAM S.A.,No Financiero,persona_fisica,Familias,2,2,100.00,115.0,115.0,100.00,0,0,0,0,2,0
202604,55320,POTSDAM S.A.,No Financiero,total,Total,2,2,100.00,115.0,115.0,100.00,0,0,0,0,2,0
202604,55323,SOLUCIONES INTEGRALES S.A.,No Financiero,persona_fisica,Familias,7408,4033,54.44,2261047.0,926145.0,40.96,3375,430,390,1072,2141,0
202604,55323,SOLUCIONES INTEGRALES S.A.,No Financiero,total,Total,7408,4033,54.44,2261047.0,926145.0,40.96,3375,430,390,1072,2141,0
202604,55328,LOGINCREDIT S.A.,No Financiero,empresa,Empresas,10,0,0.00,115118.0,0.0,0.00,10,0,0,0,0,0
202604,55328,LOGINCREDIT S.A.,No Financiero,persona_fisica,Familias,299,73,24.41,957477.0,23452.0,2.45,226,0,1,3,69,0
202604,55328,LOGINCREDIT S.A.,No Financiero,total,Total,309,73,23.62,1072595.0,23452.0,2.19,236,0,1,3,69,0
202604,55329,ALAU TECNOLOGIA S. A. U.,No Financiero,persona_fisica,Familias,18073,11473,63.48,4219662.0,2815972.0,66.73,6600,805,978,3643,6047,0
202604,55329,ALAU TECNOLOGIA S. A. U.,No Financiero,total,Total,18073,11473,63.48,4219662.0,2815972.0,66.73,6600,805,978,3643,6047,0
202604,55330,CREDILOW S.A.,No Financiero,persona_fisica,Familias,7026,3528,50.21,4200980.0,2231964.0,53.13,3498,545,651,1021,1311,0
202604,55330,CREDILOW S.A.,No Financiero,total,Total,7026,3528,50.21,4200980.0,2231964.0,53.13,3498,545,651,1021,1311,0
202604,55333,El Nexo S.A.,No Financiero,persona_fisica,Familias,1273,0,0.00,2612540.0,0.0,0.00,1273,0,0,0,0,0
202604,55333,El Nexo S.A.,No Financiero,total,Total,1273,0,0.00,2612540.0,0.0,0.00,1273,0,0,0,0,0
202604,55334,VALUARTE SRL,No Financiero,persona_fisica,Familias,3996,1700,42.54,3945776.0,1737193.0,44.03,2296,183,155,426,936,0
202604,55334,VALUARTE SRL,No Financiero,total,Total,3996,1700,42.54,3945776.0,1737193.0,44.03,2296,183,155,426,936,0
202604,55336,OSCAR BARBIERI S.A.,No Financiero,persona_fisica,Familias,14308,4305,30.09,7551060.0,1871966.0,24.79,10003,905,504,696,2200,0
202604,55336,OSCAR BARBIERI S.A.,No Financiero,total,Total,14308,4305,30.09,7551060.0,1871966.0,24.79,10003,905,504,696,2200,0
202604,55339,MAEBA S.R.L.,No Financiero,persona_fisica,Familias,29334,21199,72.27,31593892.0,22446120.0,71.05,8135,2058,2040,3932,13169,0
202604,55339,MAEBA S.R.L.,No Financiero,total,Total,29334,21199,72.27,31593892.0,22446120.0,71.05,8135,2058,2040,3932,13169,0
202604,55340,FINANPRO S.R.L.,No Financiero,persona_fisica,Familias,43664,30771,70.47,52956545.0,36339092.0,68.62,12893,2924,2757,5190,19900,0
202604,55340,FINANPRO S.R.L.,No Financiero,total,Total,43664,30771,70.47,52956545.0,36339092.0,68.62,12893,2924,2757,5190,19900,0
202604,55341,PROAVALAR S.R.L,No Financiero,persona_fisica,Familias,39766,34091,85.73,32966245.0,27194581.0,82.49,5675,2565,3038,5452,23036,0
202604,55341,PROAVALAR S.R.L,No Financiero,total,Total,39766,34091,85.73,32966245.0,27194581.0,82.49,5675,2565,3038,5452,23036,0
202604,55342,"Asistir Cooperativa de Vivienda, Credito, Consumo y Servicios Sociales",No Financiero,persona_fisica,Familias,338,0,0.00,1860090.0,0.0,0.00,338,0,0,0,0,0
202604,55342,"Asistir Cooperativa de Vivienda, Credito, Consumo y Servicios Sociales",No Financiero,total,Total,338,0,0.00,1860090.0,0.0,0.00,338,0,0,0,0,0
