fecha_info,codigo_entidad,nombre_entidad,sector,tipo_segmento,situacion_codigo,situacion_descripcion,deudores,monto_total_miles_pesos,monto_promedio_miles_pesos,pct_deudores_segmento,pct_monto_segmento,registros_origen
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,409,30249717.0,73960.2,2.63,0.56,409
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Empresas,3,Con problemas / riesgo medio,348,18102503.0,52018.7,2.24,0.34,348
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,480,29394756.0,61239.1,3.08,0.55,480
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Empresas,5,Irrecuperable,277,11369263.0,41044.3,1.78,0.21,277
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Familias,1,Situacion normal,523126,1996694558.0,3816.9,85.86,78.81,523126
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Familias,11,Asistencias totalmente cubiertas con garantias preferidas A,2,59399.0,29699.5,0.00,0.00,2
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Familias,2,Con seguimiento especial / riesgo bajo,19104,130127978.0,6811.6,3.14,5.14,19104
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Familias,3,Con problemas / riesgo medio,21879,134357077.0,6140.9,3.59,5.30,21879
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,35925,232813315.0,6480.5,5.90,9.19,35925
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Familias,5,Irrecuperable,9231,39342514.0,4262.0,1.52,1.55,9231
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Total,1,Situacion normal,537159,7285188392.0,13562.4,85.97,91.93,537159
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Total,11,Asistencias totalmente cubiertas con garantias preferidas A,16,14080156.0,880009.8,0.00,0.18,16
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Total,2,Con seguimiento especial / riesgo bajo,19513,160377695.0,8219.0,3.12,2.02,19513
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Total,3,Con problemas / riesgo medio,22227,152459580.0,6859.2,3.56,1.92,22227
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,36405,262208071.0,7202.5,5.83,3.31,36405
202604,00015,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A.U.,Financiero,Total,5,Irrecuperable,9508,50711777.0,5333.6,1.52,0.64,9508
202604,00016,CITIBANK N.A.,Financiero,Empresas,1,Situacion normal,417,1135034354.0,2721904.9,97.20,91.80,417
202604,00016,CITIBANK N.A.,Financiero,Empresas,11,Asistencias totalmente cubiertas con garantias preferidas A,11,100989325.0,9180847.7,2.56,8.17,11
202604,00016,CITIBANK N.A.,Financiero,Empresas,5,Irrecuperable,1,371365.0,371365.0,0.23,0.03,1
202604,00016,CITIBANK N.A.,Financiero,Familias,1,Situacion normal,7,9292924.0,1327560.6,100.00,100.00,7
202604,00016,CITIBANK N.A.,Financiero,Total,1,Situacion normal,424,1144327278.0,2698885.1,97.25,91.86,424
202604,00016,CITIBANK N.A.,Financiero,Total,11,Asistencias totalmente cubiertas con garantias preferidas A,11,100989325.0,9180847.7,2.52,8.11,11
202604,00016,CITIBANK N.A.,Financiero,Total,5,Irrecuperable,1,371365.0,371365.0,0.23,0.03,1
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Empresas,1,Situacion normal,29654,8638544258.0,291311.3,75.36,97.15,29654
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Empresas,11,Asistencias totalmente cubiertas con garantias preferidas A,6,555168.0,92528.0,0.02,0.01,6
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,1407,75191485.0,53441.0,3.58,0.85,1407
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Empresas,3,Con problemas / riesgo medio,1640,46400654.0,28293.1,4.17,0.52,1640
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,2242,94669759.0,42225.6,5.70,1.06,2242
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Empresas,5,Irrecuperable,4399,36527463.0,8303.6,11.18,0.41,4399
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Familias,1,Situacion normal,1615674,5125357142.0,3172.3,77.09,78.03,1615674
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Familias,2,Con seguimiento especial / riesgo bajo,74246,296355834.0,3991.5,3.54,4.51,74246
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Familias,3,Con problemas / riesgo medio,86423,269227330.0,3115.2,4.12,4.10,86423
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,172855,499872832.0,2891.9,8.25,7.61,172855
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Familias,5,Irrecuperable,146763,377790424.0,2574.2,7.00,5.75,146763
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Total,1,Situacion normal,1645328,13763901400.0,8365.4,77.05,89.03,1645328
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Total,11,Asistencias totalmente cubiertas con garantias preferidas A,6,555168.0,92528.0,0.00,0.00,6
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Total,2,Con seguimiento especial / riesgo bajo,75653,371547319.0,4911.2,3.54,2.40,75653
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Total,3,Con problemas / riesgo medio,88063,315627984.0,3584.1,4.12,2.04,88063
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,175097,594542591.0,3395.5,8.20,3.85,175097
202604,00017,BANCO BBVA ARGENTINA S.A.,Financiero,Total,5,Irrecuperable,151162,414317887.0,2740.9,7.08,2.68,151162
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Empresas,1,Situacion normal,3626,765105684.0,211005.4,90.31,93.13,3626
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Empresas,11,Asistencias totalmente cubiertas con garantias preferidas A,8,661800.0,82725.0,0.20,0.08,8
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,72,7094796.0,98538.8,1.79,0.86,72
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Empresas,3,Con problemas / riesgo medio,75,26502670.0,353368.9,1.87,3.23,75
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,125,15082321.0,120658.6,3.11,1.84,125
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Empresas,5,Irrecuperable,109,7136347.0,65471.1,2.71,0.87,109
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Familias,1,Situacion normal,462674,2217052894.0,4791.8,85.18,85.73,462674
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Familias,11,Asistencias totalmente cubiertas con garantias preferidas A,7,409419.0,58488.4,0.00,0.02,7
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Familias,2,Con seguimiento especial / riesgo bajo,15779,104396351.0,6616.2,2.90,4.04,15779
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Familias,3,Con problemas / riesgo medio,13719,73657815.0,5369.0,2.53,2.85,13719
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,27259,123702954.0,4538.1,5.02,4.78,27259
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Familias,5,Irrecuperable,23748,66858314.0,2815.3,4.37,2.59,23748
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Total,1,Situacion normal,466300,2982158578.0,6395.4,85.22,87.51,466300
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Total,11,Asistencias totalmente cubiertas con garantias preferidas A,15,1071219.0,71414.6,0.00,0.03,15
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Total,2,Con seguimiento especial / riesgo bajo,15851,111491147.0,7033.7,2.90,3.27,15851
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Total,3,Con problemas / riesgo medio,13794,100160485.0,7261.2,2.52,2.94,13794
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,27384,138785275.0,5068.1,5.00,4.07,27384
202604,00020,BANCO DE LA PROVINCIA DE CORDOBA S.A.,Financiero,Total,5,Irrecuperable,23857,73994661.0,3101.6,4.36,2.17,23857
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Empresas,1,Situacion normal,8521,2592949287.0,304301.1,77.02,94.35,8521
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Empresas,11,Asistencias totalmente cubiertas con garantias preferidas A,78,16869727.0,216278.6,0.71,0.61,78
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,319,33224711.0,104152.7,2.88,1.21,319
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Empresas,3,Con problemas / riesgo medio,285,23536892.0,82585.6,2.58,0.86,285
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,529,62258975.0,117691.8,4.78,2.27,529
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Empresas,5,Irrecuperable,1331,19480881.0,14636.3,12.03,0.71,1331
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Familias,1,Situacion normal,399825,1317920841.0,3296.2,82.26,80.32,399825
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Familias,11,Asistencias totalmente cubiertas con garantias preferidas A,201,2865942.0,14258.4,0.04,0.17,201
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Familias,2,Con seguimiento especial / riesgo bajo,17086,77985689.0,4564.3,3.52,4.75,17086
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Familias,3,Con problemas / riesgo medio,15681,61921213.0,3948.8,3.23,3.77,15681
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,20463,88341042.0,4317.1,4.21,5.38,20463
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Familias,5,Irrecuperable,32792,91848645.0,2800.9,6.75,5.60,32792
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Total,1,Situacion normal,408346,3910870128.0,9577.3,82.14,89.10,408346
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Total,11,Asistencias totalmente cubiertas con garantias preferidas A,279,19735669.0,70737.2,0.06,0.45,279
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Total,2,Con seguimiento especial / riesgo bajo,17405,111210400.0,6389.6,3.50,2.53,17405
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Total,3,Con problemas / riesgo medio,15966,85458105.0,5352.5,3.21,1.95,15966
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,20992,150600017.0,7174.2,4.22,3.43,20992
202604,00027,BANCO SUPERVIELLE S.A.,Financiero,Total,5,Irrecuperable,34123,111329526.0,3262.6,6.86,2.54,34123
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Empresas,1,Situacion normal,3140,1535191205.0,488914.4,86.53,94.15,3140
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Empresas,11,Asistencias totalmente cubiertas con garantias preferidas A,172,16378203.0,95222.1,4.74,1.00,172
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,110,23312447.0,211931.3,3.03,1.43,110
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Empresas,3,Con problemas / riesgo medio,72,10826332.0,150365.7,1.98,0.66,72
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,73,27525193.0,377057.4,2.01,1.69,73
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Empresas,5,Irrecuperable,62,17332198.0,279551.6,1.71,1.06,62
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Familias,1,Situacion normal,347726,1793112534.0,5156.7,90.95,90.40,347726
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Familias,11,Asistencias totalmente cubiertas con garantias preferidas A,225,2690853.0,11959.3,0.06,0.14,225
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Familias,2,Con seguimiento especial / riesgo bajo,8631,57587638.0,6672.2,2.26,2.90,8631
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Familias,3,Con problemas / riesgo medio,8088,47504286.0,5873.4,2.12,2.39,8088
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,10711,51684556.0,4825.4,2.80,2.61,10711
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Familias,5,Irrecuperable,6966,30941950.0,4441.9,1.82,1.56,6966
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Total,1,Situacion normal,350866,3328303739.0,9486.0,90.90,92.09,350866
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Total,11,Asistencias totalmente cubiertas con garantias preferidas A,397,19069056.0,48032.9,0.10,0.53,397
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Total,2,Con seguimiento especial / riesgo bajo,8741,80900085.0,9255.2,2.26,2.24,8741
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Total,3,Con problemas / riesgo medio,8160,58330618.0,7148.4,2.11,1.61,8160
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,10784,79209749.0,7345.1,2.79,2.19,10784
202604,00029,BANCO DE LA CIUDAD DE BUENOS AIRES,Financiero,Total,5,Irrecuperable,7028,48274148.0,6868.8,1.82,1.34,7028
202604,00034,BANCO PATAGONIA S.A.,Financiero,Empresas,1,Situacion normal,9293,3037109903.0,326816.9,85.28,99.50,9293
202604,00034,BANCO PATAGONIA S.A.,Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,319,5816852.0,18234.6,2.93,0.19,319
202604,00034,BANCO PATAGONIA S.A.,Financiero,Empresas,3,Con problemas / riesgo medio,303,3797818.0,12534.1,2.78,0.12,303
202604,00034,BANCO PATAGONIA S.A.,Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,340,2930269.0,8618.4,3.12,0.10,340
202604,00034,BANCO PATAGONIA S.A.,Financiero,Empresas,5,Irrecuperable,642,2683258.0,4179.5,5.89,0.09,642
202604,00034,BANCO PATAGONIA S.A.,Financiero,Familias,1,Situacion normal,456753,1021067725.0,2235.5,86.87,84.67,456753
202604,00034,BANCO PATAGONIA S.A.,Financiero,Familias,2,Con seguimiento especial / riesgo bajo,14380,40627302.0,2825.3,2.73,3.37,14380
202604,00034,BANCO PATAGONIA S.A.,Financiero,Familias,3,Con problemas / riesgo medio,14631,43378136.0,2964.8,2.78,3.60,14631
202604,00034,BANCO PATAGONIA S.A.,Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,26248,72480251.0,2761.4,4.99,6.01,26248
202604,00034,BANCO PATAGONIA S.A.,Financiero,Familias,5,Irrecuperable,13777,28319060.0,2055.5,2.62,2.35,13777
202604,00034,BANCO PATAGONIA S.A.,Financiero,Total,1,Situacion normal,466046,4058177628.0,8707.7,86.84,95.30,466046
202604,00034,BANCO PATAGONIA S.A.,Financiero,Total,2,Con seguimiento especial / riesgo bajo,14699,46444154.0,3159.7,2.74,1.09,14699
202604,00034,BANCO PATAGONIA S.A.,Financiero,Total,3,Con problemas / riesgo medio,14934,47175954.0,3159.0,2.78,1.11,14934
202604,00034,BANCO PATAGONIA S.A.,Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,26588,75410520.0,2836.3,4.95,1.77,26588
202604,00034,BANCO PATAGONIA S.A.,Financiero,Total,5,Irrecuperable,14419,31002318.0,2150.1,2.69,0.73,14419
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Empresas,1,Situacion normal,1246,598129601.0,480039.8,73.04,96.31,1246
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Empresas,11,Asistencias totalmente cubiertas con garantias preferidas A,38,2441600.0,64252.6,2.23,0.39,38
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,182,4574256.0,25133.3,10.67,0.74,182
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Empresas,3,Con problemas / riesgo medio,116,3138188.0,27053.3,6.80,0.51,116
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,94,10998564.0,117006.0,5.51,1.77,94
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Empresas,5,Irrecuperable,30,1742595.0,58086.5,1.76,0.28,30
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Familias,1,Situacion normal,204228,570721979.0,2794.5,83.65,77.46,204228
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Familias,11,Asistencias totalmente cubiertas con garantias preferidas A,17,575046.0,33826.2,0.01,0.08,17
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Familias,2,Con seguimiento especial / riesgo bajo,7253,33062251.0,4558.4,2.97,4.49,7253
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Familias,3,Con problemas / riesgo medio,8038,41942017.0,5218.0,3.29,5.69,8038
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,12891,63535795.0,4928.7,5.28,8.62,12891
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Familias,5,Irrecuperable,11705,26915325.0,2299.5,4.79,3.65,11705
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Total,1,Situacion normal,205474,1168851580.0,5688.6,83.58,86.09,205474
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Total,11,Asistencias totalmente cubiertas con garantias preferidas A,55,3016646.0,54848.1,0.02,0.22,55
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Total,2,Con seguimiento especial / riesgo bajo,7435,37636507.0,5062.1,3.02,2.77,7435
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Total,3,Con problemas / riesgo medio,8154,45080205.0,5528.6,3.32,3.32,8154
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,12985,74534359.0,5740.0,5.28,5.49,12985
202604,00044,BANCO HIPOTECARIO S.A.,Financiero,Total,5,Irrecuperable,11735,28657920.0,2442.1,4.77,2.11,11735
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Empresas,1,Situacion normal,953,358004044.0,375660.1,85.86,97.64,953
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Empresas,11,Asistencias totalmente cubiertas con garantias preferidas A,3,66367.0,22122.3,0.27,0.02,3
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,64,968346.0,15130.4,5.77,0.26,64
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Empresas,3,Con problemas / riesgo medio,39,1303523.0,33423.7,3.51,0.36,39
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,23,5671533.0,246588.4,2.07,1.55,23
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Empresas,5,Irrecuperable,28,634786.0,22670.9,2.52,0.17,28
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Familias,1,Situacion normal,67774,184750561.0,2726.0,89.20,85.49,67774
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Familias,11,Asistencias totalmente cubiertas con garantias preferidas A,14,44880.0,3205.7,0.02,0.02,14
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Familias,2,Con seguimiento especial / riesgo bajo,2711,12449734.0,4592.3,3.57,5.76,2711
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Familias,3,Con problemas / riesgo medio,2312,10158046.0,4393.6,3.04,4.70,2312
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,2453,7462796.0,3042.3,3.23,3.45,2453
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Familias,5,Irrecuperable,712,1250253.0,1756.0,0.94,0.58,712
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Total,1,Situacion normal,68727,542754605.0,7897.3,89.16,93.13,68727
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Total,11,Asistencias totalmente cubiertas con garantias preferidas A,17,111247.0,6543.9,0.02,0.02,17
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Total,2,Con seguimiento especial / riesgo bajo,2775,13418080.0,4835.3,3.60,2.30,2775
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Total,3,Con problemas / riesgo medio,2351,11461569.0,4875.2,3.05,1.97,2351
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,2476,13134329.0,5304.7,3.21,2.25,2476
202604,00045,BANCO DE SAN JUAN S.A.,Financiero,Total,5,Irrecuperable,740,1885039.0,2547.4,0.96,0.32,740
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Empresas,1,Situacion normal,701,54514086.0,77766.2,92.60,95.92,701
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,15,451494.0,30099.6,1.98,0.79,15
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Empresas,3,Con problemas / riesgo medio,11,455979.0,41452.6,1.45,0.80,11
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,14,1322890.0,94492.1,1.85,2.33,14
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Empresas,5,Irrecuperable,16,90229.0,5639.3,2.11,0.16,16
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Familias,1,Situacion normal,77135,196667225.0,2549.6,88.63,90.20,77135
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Familias,11,Asistencias totalmente cubiertas con garantias preferidas A,1120,884006.0,789.3,1.29,0.41,1120
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Familias,2,Con seguimiento especial / riesgo bajo,2975,8661076.0,2911.3,3.42,3.97,2975
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Familias,3,Con problemas / riesgo medio,1857,4777824.0,2572.9,2.13,2.19,1857
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,1358,3626802.0,2670.7,1.56,1.66,1358
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Familias,5,Irrecuperable,2587,3428544.0,1325.3,2.97,1.57,2587
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Total,1,Situacion normal,77836,251181311.0,3227.1,88.66,91.38,77836
202604,00065,BANCO MUNICIPAL DE ROSARIO,Financiero,Total,11,Asistencias totalmente cubiertas con garantias preferidas A,1120,884006.0,789.3,1.28,0.32,1120
